run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,task_type,prompts,answer_contains,avg_kept_tokens,fallback_steps,avg_kl,top1_mismatch_rate,avg_retained_ratio,avg_full_tokens,replay_metric_source
outputs/experiments/20260710_173507_954314_longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0,0.0,0.0,1.0,1141.9444444444443,actual_replay
outputs/experiments/20260710_173507_954314_longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_1024,kv_retrieval,36,0.7777777777777778,1011.9328703703704,0,0.1260765805817226,0.0324074074074074,0.8990990596639262,1141.9444444444443,actual_replay
outputs/experiments/20260710_173507_954314_longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_1280,kv_retrieval,36,0.9722222222222222,1138.1273148148148,0,0.000161769353434,0.0011574074074074,0.9970671372823968,1141.9444444444443,actual_replay
outputs/experiments/20260710_173507_954314_longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_1536,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0,0.0,0.0,1.0,1141.9444444444443,actual_replay
outputs/experiments/20260710_173507_954314_longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_512,kv_retrieval,36,0.4722222222222222,516.0,0,0.3506349311434163,0.0891203703703703,0.459435325331838,1141.9444444444443,actual_replay
outputs/experiments/20260710_173507_954314_longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_main_thr01_tol036_w1536,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_768,kv_retrieval,36,0.6111111111111112,772.0,0,0.2447073370524524,0.0613425925925925,0.6873722309228273,1141.9444444444443,actual_replay
outputs/experiments/20260710_185045_302326_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol005_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol005,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.05,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0,0.0,0.0,1.0,1141.9444444444443,fixed_candidate_simulation
outputs/experiments/20260710_185458_877477_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol01_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol01,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.1,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0,0.0,0.0,1.0,1141.9444444444443,fixed_candidate_simulation
outputs/experiments/20260710_185915_376976_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol015_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol015,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.15,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0,0.0,0.0,1.0,1141.9444444444443,fixed_candidate_simulation
outputs/experiments/20260710_190319_526790_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol02_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol02,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.2,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1141.9444444444443,0,0.0,0.0,1.0,1141.9444444444443,fixed_candidate_simulation
outputs/experiments/20260710_190724_658522_longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol025_HuggingFaceTB__SmolLM2-135M-Instruct,longmatch_smollm2_chat_retrieval72_seed67_reuse_thr01_w1536_tol025,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.25,evaluation,uckv_budget,kv_retrieval,36,0.9722222222222222,1138.4895833333333,0,7.755649076587649e-05,0.0,0.9982359928605754,1141.9444444444443,fixed_candidate_simulation
